"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-12 09:20:46";"";;;;;;23.382467;;;;;
"2013-02-12 09:24:01";"";;;18.249943;;;;;;;;
"2013-02-12 09:25:01";"";;;;;;23.917143;;;;;
"2013-02-12 09:32:01";"";;;18.75349;;;;;;;;
"2013-02-12 09:48:02";"";;;;;;23.413595;;;;;
"2013-02-12 09:56:46";"";;;;;;22.906385;;;;;
"2013-02-12 10:05:17";"";;;;;;22.38819;;;;;
"2013-02-12 10:14:46";"";;;;;;21.88098;;;;;
"2013-02-12 10:24:02";"";;;;;;21.359121;;;;;
"2013-02-12 10:33:32";"";;;;;;20.855574;;;;;
"2013-02-12 10:46:32";"";;;;;;20.352026;;;;;
"2013-02-12 11:00:02";"";;;;;;19.839323;;;;;
"2013-02-12 11:15:32";"";;;;;;19.335775;;;;;
"2013-02-12 11:17:17";"В ремонте";;;;;;;;;;;
"2013-02-12 11:29:46";"";;;;;;;;;599.98474;;
"2013-02-12 11:31:02";"";;;;;;;;;3000.6868;;
"2013-02-12 11:31:17";"";;;18.173037;;;18.78645;;;;;
"2013-02-12 11:31:32";"";;;;;;;;;0;;
"2013-02-12 11:32:32";"";;;;;;;;;3000.6868;;
"2013-02-12 11:33:02";"";;;;;;;;;0;;
"2013-02-12 11:40:17";"";;;;;;;;1006.02734;;;
"2013-02-12 11:40:31";"";;;;;;;;600.90027;;;
"2013-02-12 11:40:47";"";;;;;;;;3001.9075;;;
"2013-02-12 11:42:46";"";;;;;;;;6000.763;;;
"2013-02-12 11:43:32";"";;;;;;;;600.90027;;;
"2013-02-12 11:43:47";"";;;;;;;;3001.9075;;;
"2013-02-12 11:44:01";"";;;;;;;;6000.763;;;
"2013-02-12 11:44:16";"";;;;;;;;0;;;
"2013-02-12 11:57:31";"";;;;;;18.273746;;;;;
"2013-02-12 12:00:32";"";;;;;;;600.90027;;;;
"2013-02-12 12:01:02";"";;;;;;;3006.0273;;;;
"2013-02-12 12:01:16";"";;;;;;;6012.36;;;;
"2013-02-12 12:01:31";"";;;;;;;9016.403;;;;
"2013-02-12 12:02:16";"";;;;;;;0;;;;
"2013-02-12 12:04:01";"";;;;;;;600.90027;;;;
"2013-02-12 12:04:17";"";;;;;;;3006.0273;;;;
"2013-02-12 12:04:31";"";;;;;;;9016.251;;;;
"2013-02-12 12:04:46";"";;;;;;;601.20544;;;;
"2013-02-12 12:05:01";"";;;;;;;0;;;;
"2013-02-12 12:22:17";"";;;;;;;;;;-50;
"2013-02-12 12:23:16";"";;;17.669489;;;;;;;;
"2013-02-12 12:23:32";"";;;;;;;;;;17.212177;
"2013-02-12 12:24:02";"";;;;;;17.761044;;;;;
"2013-02-12 12:24:47";"";;;;;;;;;;267.50745;
"2013-02-12 12:25:16";"";;;;;;;;;;514.6143;
"2013-02-12 12:25:46";"";;;;;;;;;;768.49854;
"2013-02-12 12:26:16";"";;;;;;;;;;-50;
"2013-02-12 12:26:31";"";;;;;;;;;;15.513847;
"2013-02-12 12:27:16";"";;;;;;;;;;265.5848;
"2013-02-12 12:27:32";"";;;;;;;;;;515.5917;
"2013-02-12 12:27:46";"";;;;;;;;;;766.63995;
"2013-02-12 12:28:02";"";;;;;;;;;;17.468529;
"2013-02-12 12:28:16";"";;;;;;;;;;-50;
"2013-02-12 12:30:31";"";;;;;;;;;;12.021057;
"2013-02-12 12:55:16";"";;;;;;17.252003;;;;;
"2013-02-12 13:11:31";"";;;17.151293;;;;;;;;
"2013-02-12 13:25:47";"";;;;;;16.726482;;;;;
"2013-02-12 13:43:46";"";;;;;5.045986;;;;;;5.884794
"2013-02-12 13:44:02";"";;;;;25.435318;;;;;;
"2013-02-12 13:44:16";"";;;;;50.928207;;;;;;
"2013-02-12 13:44:32";"";;;;;76.41176;;;;;;
"2013-02-12 13:44:46";"";;;;;96.79798;;;;;;
"2013-02-12 13:45:17";"";;;;;5.0506544;;;;;;
"2013-02-12 13:45:46";"";;;;;0;;;;;;0.9999237
"2013-02-12 13:47:01";"";;5.0428743;;;;;;;;;
"2013-02-12 13:48:02";"";;25.435318;;;;;;;;;
"2013-02-12 13:48:16";"";;50.917316;;;;;;;;;
"2013-02-12 13:48:32";"";;76.39776;;;;;;;;;
"2013-02-12 13:48:47";"";;96.76842;;;;;;;;;
"2013-02-12 13:49:16";"";;5.045986;;;;;;;;;
"2013-02-12 13:49:32";"";;0;;;;;;;;;
"2013-02-12 13:51:46";"";;;;;;0.1826505;;;;;
"2013-02-12 13:52:01";"";;;;;;-49.820553;;;;;
"2013-02-12 13:52:16";"";;;;;;0.2137789;;;;;
"2013-02-12 13:52:31";"";;;;;;49.933167;;;;;
"2013-02-12 13:52:47";"";;;;;;70;;;;;
"2013-02-12 13:53:02";"";;;;;;-50;;;;;
"2013-02-12 13:53:46";"";;;;;;16.95903;;;;;
"2013-02-12 13:54:16";"";;;;;;16.446327;;;;;
"2013-02-12 13:58:17";"";;;16.63859;;;;;;;;
"2013-02-12 14:13:47";"В резерве";;;;;;;;;;;
"2013-02-12 14:18:02";"";;;;;;15.942779;;;;;
"2013-02-12 14:31:01";"";;;16.13138;;;;;;;;
"2013-02-12 14:55:16";"";;;;;;15.435569;;;;;
"2013-02-12 15:18:46";"";;;15.627832;;;;;;;;
"2013-02-12 15:41:47";"";;;;;;14.932021;;;;;
"2013-02-12 16:11:02";"";;;;;;14.428473;;;;;
"2013-02-12 16:11:47";"";;;15.124285;;;;;;;;
"2013-02-12 17:08:01";"";;;14.615244;;;;;;;;
"2013-02-12 17:14:01";"";;;;;;13.910277;;;;;
"2013-02-12 18:00:31";"";;;;;;13.393911;;;;;
"2013-02-12 18:13:31";"";;;14.111696;;;;;;;;
"2013-02-12 18:36:31";"";;;;;;12.890364;;;;;
"2013-02-12 19:23:31";"";;;13.604486;;;;;;;;
"2013-02-12 19:44:01";"";;;;;;12.363012;;;;;
"2013-02-12 20:01:46";"";;;;;;11.855803;;;;;
"2013-02-12 20:50:47";"";;;;;;12.363012;;;;;
"2013-02-12 21:02:47";"";;;;;;12.881208;;;;;
"2013-02-12 21:19:31";"";;;;;;13.388418;;;;;
"2013-02-12 21:24:32";"";;;14.108034;;;;;;;;
"2013-02-12 21:28:46";"";;;;;;13.891966;;;;;
"2013-02-12 21:43:16";"";;;;;;14.395514;;;;;
"2013-02-12 21:44:32";"";;;14.620737;;;;;;;;
"2013-02-12 21:55:32";"";;;;;;14.899061;;;;;
"2013-02-12 22:03:02";"";;;15.13344;;;;;;;;
"2013-02-12 22:08:01";"";;;;;;15.411765;;;;;
"2013-02-12 22:19:01";"";;;;;;15.924468;;;;;
"2013-02-12 22:22:16";"";;;15.636988;;;;;;;;
"2013-02-12 22:28:16";"";;;;;;16.433508;;;;;
"2013-02-12 22:40:47";"";;;16.140535;;;;;;;;
"2013-02-12 22:41:46";"";;;;;;16.94072;;;;;
"2013-02-12 22:54:46";"";;;;;;17.44976;;;;;
"2013-02-12 23:00:47";"";;;16.6569;;;;;;;;
"2013-02-12 23:07:47";"";;;;;;17.953308;;;;;
"2013-02-12 23:19:32";"";;;;;;18.484322;;;;;
"2013-02-12 23:22:16";"";;;17.160448;;;;;;;;
"2013-02-12 23:34:01";"";;;;;;19.018997;;;;;
"2013-02-12 23:43:47";"";;;17.669489;;;;;;;;
"2013-02-12 23:48:16";"";;;;;;19.528038;;;;;
"2013-02-13 00:03:46";"";;;;;;20.040741;;;;;
