"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-09 13:16:31";"";;;;;;;;;;603.0396;
"2013-02-09 13:18:16";"";;;;;;34.491646;;;;;
"2013-02-09 13:26:16";"";;;;;;34.7718;;;;;
"2013-02-09 13:27:31";"";;;;;;34.49714;;;;;
"2013-02-09 13:32:16";"";;;;;;34.766308;;;;;
"2013-02-09 13:35:31";"";;;;;;34.491646;;;;;
"2013-02-09 13:37:46";"";;;;;;;;;;;
"2013-02-09 14:13:01";"";;;;;;34.75349;;;;;
"2013-02-09 14:23:31";"";;52.540184;;;;;;;;;
"2013-02-09 14:37:16";"";;52.645992;;;;;;;;;
"2013-02-09 14:38:01";"";;;;;;;;;;;
"2013-02-09 14:48:46";"";;;;;;34.5008;;;;;
"2013-02-09 14:51:46";"";;;;;;34.757153;;;;;
"2013-02-09 14:56:31";"";;;;;;;;;;592.86566;
"2013-02-09 14:59:01";"";;;;;;34.506294;;;;;
"2013-02-09 14:59:16";"";;;8.5909815;;;;;;;;
"2013-02-09 14:59:31";"";;;8.233921;;;;;;;;
"2013-02-09 15:08:31";"";;;;;;34.780956;;;;;
"2013-02-09 15:16:31";"";;52.543297;;;;;;;;;
"2013-02-09 15:21:01";"";;;;;;34.5008;;;;;
"2013-02-09 15:23:31";"";;;;;;34.762646;;;;;
"2013-02-09 15:24:01";"";;;;;;34.5008;;;;;
"2013-02-09 15:24:46";"";;;;;71.27397;;;;;;
"2013-02-09 15:30:16";"";;;;;;34.94026;;;;;
"2013-02-09 15:30:31";"";;;;;;34.607002;;;;;
"2013-02-09 15:38:01";"";;;;;;;;;;;
"2013-02-09 15:38:16";"";;;;;71.38133;;;;;;
"2013-02-09 15:44:31";"";;;;;71.27553;;;;;;
"2013-02-09 15:45:46";"";;;;;71.40623;;;;;;
"2013-02-09 15:50:01";"";;;;;71.30198;;;;;;
"2013-02-09 15:53:01";"";;;;;;35.068436;;;;;
"2013-02-09 15:53:16";"";;;;;;34.610664;;;;;
"2013-02-09 16:04:46";"";;;;;;;;;;603.1037;
"2013-02-09 16:11:31";"";;;;;;34.945755;;;;;
"2013-02-09 16:11:46";"";;;;;;34.625317;;;;;
"2013-02-09 16:24:01";"";;;;;71.415565;;;;;;
"2013-02-09 16:25:01";"";;;;;71.30509;;;;;;
"2013-02-09 16:38:16";"";;;;;;;;;;;
"2013-02-09 16:47:31";"";;;;;71.40934;;;;;;
"2013-02-09 16:55:16";"";;;;;71.30198;;;;;;
"2013-02-09 17:01:31";"";;;;;71.42957;;;;;;
"2013-02-09 17:02:01";"";;;;;71.30665;;;;;;
"2013-02-09 17:04:16";"";;;;;;;;;;592.9618;
"2013-02-09 17:08:31";"";;;;;;34.92195;;;;;
"2013-02-09 17:09:16";"";;;;;;34.656445;;;;;
"2013-02-09 17:30:16";"";;;;;;34.909134;;;;;
"2013-02-09 17:31:16";"";;;;;;34.638134;;;;;
"2013-02-09 17:36:46";"";;;;;;;;;;;
"2013-02-09 17:38:16";"";;;;;;;;;;;
"2013-02-09 18:17:31";"";;;8.495766;;;;;;;;
"2013-02-09 18:17:46";"";;;8.21561;;;;;;;;
"2013-02-09 18:26:16";"";;52.442158;;;;;;;;;
"2013-02-09 18:38:31";"";;;;;;;;;;;
"2013-02-09 18:38:46";"";;;;;71.182175;;;;;;
"2013-02-09 18:40:01";"";;;;;71.31443;;;;;;
