;SD;PINB;TINB;Q;POUTB;TOUTB;REVHP;REVLP;REVWE;TFIRE;CF;LABEL;SEGMENT
2013-02-22 02:45:00;;0.49548890243922916;;;0.5388306857304129;0.18167239362120996;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 02:55:09;;0.49548890243922916;;;0.5374133138410654;0.18167239362120996;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:05:18;;0.4932182374907737;;;0.5374133138410654;0.18167239362120996;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:15:27;;0.4932182374907737;;;0.5359958736446386;0.18167239362120996;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:25:36;;0.4932182374907737;;;0.5359958736446386;0.1964507606223477;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:35:45;;0.4932182374907737;;;0.5359958736446386;0.21122898353482522;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:45:54;;0.4932182374907737;;;0.5345783423721069;0.21122898353482522;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 03:56:03;;0.4932182374907737;;;0.5317435302863328;0.21122898353482522;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:06:12;;0.5000302177461784;;;0.5257194834508553;0.21122898353482522;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:16:21;;0.5000302177461784;;;0.5243019977163762;0.21122898353482522;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:26:30;;0.5000302177461784;;;0.5243019977163762;0.22671110837110797;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:36:39;;0.5018467409509655;;;0.5243019977163762;0.22671110837110797;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:46:48;;0.5018467409509655;;;0.5225301803940732;0.22671110837110797;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 04:56:57;;0.5018467409509655;;;0.5225301803940732;0.24219311793646228;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:07:06;;0.5041174058994211;;;0.5207583858407966;0.2583789141546942;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:17:15;;0.5041174058994211;;;0.5207583858407966;0.2787870268419398;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:27:24;;0.5059338999242846;;;0.5207583858407966;0.29567660971304877;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:37:33;;0.5059338999242846;;;0.5193409684133963;0.29567660971304877;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:47:42;;0.5059338999242846;;;0.5193409684133963;0.31538107983607777;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 05:57:51;;0.5059338999242846;;;0.5221758260372231;0.31538107983607777;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:08:00;;0.5059338999242846;;;0.5239475978214734;0.31538107983607777;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:18:09;;0.5027549952583782;;;0.5257194834508553;0.3315668472365773;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:28:18;;0.5027549952583782;;;0.5274912552351058;0.3315668472365773;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:38:27;;0.500938486643553;;;0.5274912552351058;0.3315668472365773;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:48:36;;0.500938486643553;;;0.5289086954315322;0.3315668472365773;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 06:58:45;;0.49866788005494495;;;0.5289086954315322;0.31326983514837453;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:08:54;;0.49866788005494495;;;0.5303261128589325;0.31326983514837453;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:19:03;;0.49866788005494495;;;0.5303261128589325;0.29497282306017153;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:29:12;;0.49866788005494495;;;0.5303261128589325;0.280194484876766;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:39:21;;0.49685131308027214;;;0.5317435302863328;0.280194484876766;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:49:30;;0.49685131308027214;;;0.5317435302863328;0.2654162331465565;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 07:59:39;;0.49685131308027214;;;0.5317435302863328;0.24993410831027355;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 08:09:48;;0.49685131308027214;;;0.5331609704827591;0.24993410831027355;0.6540664755255903;0.6555205135681609;0.6457957420464214;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 08:19:57;;0.4941264917981864;;;0.5331609704827591;0.24993410831027355;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 08:30:06;;0.49230993941347545;;;0.5345783423721069;0.24993410831027355;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 08:40:15;;0.49230993941347545;;;0.5345783423721069;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 08:50:24;;0.490493416208688;;;0.5345783423721069;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6765724977301594;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:00:33;;0.490493416208688;;;0.5359958736446386;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6765724977301594;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:10:42;;0.490493416208688;;;0.5359958736446386;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:20:51;;0.490493416208688;;;0.5374133138410654;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:31:00;;0.4932182374907737;;;0.5374133138410654;0.235155770126868;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:41:09;;0.4932182374907737;;;0.5374133138410654;0.2196737605615135;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 09:51:18;;0.4932182374907737;;;0.5374133138410654;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6648480946309224;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:01:27;;0.4932182374907737;;;0.5374133138410654;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:11:36;;0.4932182374907737;;;0.5391850856253155;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:21:45;;0.4932182374907737;;;0.5377676681979154;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:31:54;;0.49140167051610095;;;0.5377676681979154;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:42:03;;0.4932182374907737;;;0.5377676681979154;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 10:52:12;;0.4932182374907737;;;0.5363502280014887;0.20489542237810776;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:02:21;;0.4932182374907737;;;0.5363502280014887;0.19011702655923798;0.6669165179091773;0.6737795178728663;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:12:30;;0.4932182374907737;;;0.5363502280014887;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:22:39;;0.4963971713366037;;;0.5363502280014887;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:32:48;;0.4932182374907737;;;0.5363502280014887;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:42:57;;0.4932182374907737;;;0.5349328561121411;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 11:53:06;;0.4932182374907737;;;0.5363502280014887;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 12:03:15;;0.4932182374907737;;;0.5349328561121411;0.19011702655923798;0.6669165179091773;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 12:13:24;;0.4932182374907737;;;0.5349328561121411;0.19011702655923798;0.6590087964056037;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 12:23:33;;0.49140167051610095;;;0.5349328561121411;0.19011702655923798;0.6590087964056037;0.6635884457027981;0.6536121508134421;0.6403730307192749;0.6795542881504577;-0.0035026269702276708;0
2013-02-22 12:33:42;;0.4918558997995404;;;0.5352870283167805;0.1851910675260072;0.6590087964056037;0.660615997487592;0.6497039164226039;0.6530848813124311;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 12:43:51;;0.4918558997995404;;;0.5352870283167805;0.185894738907956;0.6616447215635766;0.6623145616815396;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 12:54:00;;0.49367239382440375;;;0.5352870283167805;0.185894738907956;0.6616447215635766;0.6623145616815396;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:04:09;;0.49367239382440375;;;0.5352870283167805;0.185894738907956;0.6540664755255903;0.6623145616815396;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:14:18;;0.49367239382440375;;;0.5367046278963915;0.185894738907956;0.6540664755255903;0.6623145616815396;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:24:27;;0.49548890243922916;;;0.5367046278963915;0.185894738907956;0.6540664755255903;0.6623145616815396;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:34:36;;0.49548890243922916;;;0.5367046278963915;0.185894738907956;0.6540664755255903;0.6521234895114713;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:44:45;;0.49548890243922916;;;0.5367046278963915;0.17111645836001457;0.6540664755255903;0.6521234895114713;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 13:54:54;;0.49548890243922916;;;0.5367046278963915;0.17111645836001457;0.6461586595739127;0.6521234895114713;0.6516580136131379;0.6610886215663442;0.6895780917033126;-0.0035026269702276708;0
2013-02-22 14:05:03;;0.49548890243922916;;;0.5370589139461626;0.17744990424580348;0.6487946117170582;0.6504249774831268;0.6497039164226039;0.6361357121342968;0.6802041237730161;-0.0035026269702276708;0
2013-02-22 14:15:12;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 14:25:21;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 14:35:30;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 14:45:39;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 14:55:48;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:05:57;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:16:06;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6501125810423377;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:26:15;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6576908270803242;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:36:24;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6576908270803242;0.6521234895114713;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:46:33;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6576908270803242;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 15:56:42;;0.49594305877285944;;;0.5381219997857392;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:06:51;;0.49594305877285944;;;0.5367046278963915;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:17:00;;0.4941264917981864;;;0.5367046278963915;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:27:09;;0.49230993941347545;;;0.5367046278963915;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:37:18;;0.49230993941347545;;;0.5349328561121411;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:47:27;;0.49230993941347545;;;0.5363502280014887;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 16:57:36;;0.49230993941347545;;;0.5349328561121411;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:07:45;;0.490493416208688;;;0.5349328561121411;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:17:54;;0.490493416208688;;;0.5335153248396093;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:28:03;;0.48867689300390077;;;0.5335153248396093;0.17604250384644168;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:38:12;;0.48867689300390077;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:48:21;;0.48686039897903743;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 17:58:30;;0.48686039897903743;;;0.5320978846431829;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:08:39;;0.4850438465943265;;;0.5320978846431829;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:18:48;;0.4850438465943265;;;0.5306805127538353;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:28:57;;0.48686039897903743;;;0.5306805127538353;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:39:06;;0.48686039897903743;;;0.5289086954315322;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:49:15;;0.48686039897903743;;;0.5306805127538353;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 18:59:24;;0.48867689300390077;;;0.5306805127538353;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 19:09:33;;0.48867689300390077;;;0.5320978846431829;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 19:19:42;;0.490493416208688;;;0.5320978846431829;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 19:29:51;;0.490493416208688;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 19:40:00;;0.49230993941347545;;;0.5349328561121411;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 19:50:09;;0.4941264917981864;;;0.5349328561121411;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:00:18;;0.4941264917981864;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:10:27;;0.4941264917981864;;;0.5349328561121411;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:20:36;;0.4941264917981864;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:30:45;;0.49230993941347545;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:40:54;;0.4941264917981864;;;0.5335153248396093;0.19082084202984723;0.6655985485838974;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 20:51:03;;0.4941264917981864;;;0.5335153248396093;0.19082084202984723;0.6576908270803242;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 21:01:12;;0.4941264917981864;;;0.5335153248396093;0.17604250384644168;0.6576908270803242;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 21:11:21;;0.49230993941347545;;;0.5335153248396093;0.17604250384644168;0.6576908270803242;0.6623145616815396;0.6477498392369552;0.6431979389875321;0.6764314593510365;-0.0035026269702276708;0
2013-02-22 21:21:30;;0.4932182374907737;;;0.5331609704827591;0.17885736228062948;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.653555690593659;0.6733727644764063;-0.0035026269702276708;0
2013-02-22 21:31:39;;0.4927641249270292;;;0.5331609704827591;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 21:41:48;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 21:51:57;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:02:06;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:12:15;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:22:24;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:32:33;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:42:42;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6603267522382971;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 22:52:51;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:03:00;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6589174854592473;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:13:09;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:23:18;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:33:27;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:43:36;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-22 23:53:45;;0.4909475725423183;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:03:54;;0.4909475725423183;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:14:03;;0.4927641249270292;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:24:12;;0.490493416208688;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:34:21;;0.49230993941347545;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:44:30;;0.49230993941347545;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 00:54:39;;0.49230993941347545;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:04:48;;0.49230993941347545;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:14:57;;0.49230993941347545;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:25:06;;0.49230993941347545;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:35:15;;0.49230993941347545;;;0.5331609704827591;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:45:24;;0.49230993941347545;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
2013-02-23 01:55:33;;0.490493416208688;;;0.5317435302863328;0.17815374853414492;0.6682344872344568;0.6686839296222294;0.6457957420464214;0.6521432627499751;0.6755459178510429;-0.0035026269702276708;0
